# Constructed from biom file
#OTU ID	BS5562_001	BS5562_002	BS5562_003	BS5562_004	BS5562_005	BS5562_006	BS5562_007	BS5562_008	BS5562_009	BS5562_010	BS5562_011	BS5562_012	BS5562_013	BS5562_014	BS5562_015	BS5562_016	BS5562_017	BS5562_018	BS5562_019	BS5562_020	BS5562_021	BS5562_022	BS5562_023	BS5562_025	BS5562_026	BS5562_027	BS5562_028	BS5562_029	BS5562_031	BS5562_032	BS5562_033	BS5562_034	BS5562_035	BS5562_036	BS5562_037	BS5562_038	BS5562_039	BS5562_040	BS5562_041	BS5562_043	BS5562_044	BS5562_045	BS5562_046	BS5562_047	BS5562_048	BS5562_049	BS5562_050	BS5562_051	BS5562_052	BS5562_053	BS5562_054	BS5562_055	BS5562_056	BS5562_057	BS5562_058	BS5562_059	BS5562_061	BS5562_062	BS5562_063	BS5562_064	BS5562_065	BS5562_069	taxonomy
85c17a14e81fd401b85e47ad2483d79a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__IIb; f__; g__; s__
954a1885f8c30776e59c0b3ad0d9a558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae
3ba10a3f8969925de00596512a8d18d3	0.0	213.0	12.0	0.0	140.0	0.0	67.0	3762.0	40.0	9.0	27.0	0.0	108.0	94.0	13.0	0.0	15.0	122.0	29.0	12.0	118.0	21.0	0.0	52.0	853.0	23.0	9.0	146.0	46.0	363.0	11.0	4621.0	49.0	5022.0	0.0	57.0	0.0	0.0	5.0	0.0	246.0	54.0	121.0	57.0	81.0	218.0	38.0	10.0	19.0	64.0	0.0	150.0	120.0	844.0	30.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__; c__; o__; f__; g__; s__
02f2ab17cd77fa2252e99f74cce5da0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
e6049c36e2bbaa47b1d87723d2632ccd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	129.0	0.0	0.0	150.0	67.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
aa0da2b6aa6f5e51e743e10c6e415db2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	349.0	52.0	0.0	0.0	56.0	0.0	0.0	12.0	399.0	0.0	162.0	34.0	9.0	0.0	0.0	0.0	0.0	138.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	66.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__
9f90326128fce30613ddbe7abffe9c39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Scytonemataceae; g__Scytonema; s__
be11f00fabbc8b1b2544a2dc26186856	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	156.0	233.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
1330c73ce52bd930e5445edee9360e15	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	352.0	36.0	297.0	0.0	0.0	821.0	217.0	48.0	14.0	142.0	53.0	254.0	62.0	32.0	43.0	397.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	13.0	0.0	29.0	0.0	0.0	990.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__
f60272fd445952b4875a6ff7f77b34f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	112.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
9a4a92c51454951786ef996ddc921dc8	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
8154c989085dcab535c58fd5a7a18220	0.0	190.0	38.0	0.0	0.0	20.0	633.0	263.0	42.0	53.0	148.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	28.0	0.0	35.0	0.0	0.0	502.0	827.0	48.0	0.0	0.0	170.0	0.0	25.0	0.0	174.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
540d89583d85efc34f08cf26800968c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
629c9025845222f306a6671d5d489f83	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	50.0	0.0	9.0	48.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	91.0	205.0	0.0	0.0	334.0	0.0	0.0	1022.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__; f__; g__; s__
ec02094e734116e36005b0760c918ec8	0.0	0.0	0.0	0.0	130.0	42.0	0.0	27.0	743.0	0.0	95.0	0.0	46.0	43.0	107.0	246.0	180.0	377.0	1276.0	36.0	0.0	17.0	750.0	1042.0	184.0	1373.0	83.0	43.0	141.0	27.0	22.0	0.0	320.0	0.0	114.0	19.0	37.0	257.0	426.0	0.0	270.0	51.0	85.0	113.0	0.0	141.0	0.0	30.0	546.0	143.0	0.0	336.0	0.0	232.0	26.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
80d94dc28f4a7268822aaa9a4c997120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	113.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__
d590c23ecc6ae2ebb1cd5619aef7b97b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	584.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
e3431759e6619942af4bed51ef0b0501	0.0	0.0	0.0	0.0	18.0	23.0	18.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	38.0	52.0	0.0	84.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	65.0	60.0	66.0	45.0	25.0	0.0	71.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
86066f7c4742ea2a19555e4f9869f2ec	0.0	0.0	20.0	0.0	18.0	39.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	26.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	22.0	7.0	59.0	38.0	27.0	18.0	71.0	0.0	33.0	0.0	16.0	11.0	31.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
d14368ceff3dfd711843aee819334418	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	15.0	90.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	36.0	26.0	0.0	0.0	0.0	54.0	0.0	0.0	51.0	0.0	69.0	0.0	57.0	0.0	0.0	245.0	24.0	0.0	0.0	0.0	54.0	191.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	92.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
c6253eaa33cfa5023b34226151312ee5	0.0	22.0	75.0	0.0	81.0	196.0	15.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	96.0	75.0	16.0	0.0	23.0	0.0	0.0	0.0	69.0	34.0	0.0	83.0	0.0	0.0	0.0	16.0	17.0	6.0	0.0	0.0	10.0	328.0	22.0	21.0	13.0	62.0	0.0	171.0	258.0	74.0	14.0	49.0	0.0	55.0	445.0	84.0	0.0	70.0	0.0	0.0	30.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
6b31c667bbc49fce7fc62a95d8e901e4	0.0	0.0	514.0	0.0	253.0	0.0	20.0	0.0	135.0	0.0	87.0	0.0	0.0	0.0	29.0	0.0	502.0	0.0	742.0	0.0	0.0	0.0	2467.0	0.0	0.0	1755.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
a92428e0c96f0af267ef4c8b18c25dce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	28.0	0.0	0.0	0.0	0.0	45.0	26.0	0.0	77.0	0.0	0.0	0.0	283.0	0.0	0.0	18.0	0.0	11.0	0.0	0.0	0.0	0.0	227.0	0.0	99.0	0.0	0.0	83.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__Ellin7246; f__; g__; s__
6061661378cf39fb13aebf29fe1cbf9d	0.0	307.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	57.0	0.0	0.0	60.0	0.0	428.0	893.0	0.0	0.0	76.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
26a5ce4ebb4f59c61fc2b124b565dde3	0.0	13.0	0.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	158.0	12.0	0.0	0.0	31.0	0.0	29.0	75.0	45.0	0.0	31.0	58.0	8.0	13.0	80.0	20.0	55.0	22.0	88.0	0.0	104.0	0.0	31.0	43.0	0.0	0.0	9.0	75.0	91.0	56.0	0.0	0.0	0.0	50.0	0.0	8.0	26.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
9618a38b4781465dcfceda1462bd9f29	0.0	55.0	98.0	0.0	28.0	10.0	646.0	79.0	29.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	0.0	56.0	0.0	0.0	14.0	0.0	0.0	111.0	13.0	10.0	0.0	33.0	0.0	0.0	25.0	119.0	180.0	0.0	0.0	317.0	12.0	0.0	0.0	29.0	0.0	0.0	101.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
c304a98d5bea63eed72c50a21bc2d1b9	0.0	21.0	0.0	0.0	0.0	23.0	0.0	17.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	16.0	112.0	25.0	0.0	13.0	30.0	0.0	53.0	51.0	20.0	10.0	27.0	22.0	43.0	78.0	0.0	61.0	0.0	0.0	0.0	0.0	28.0	0.0	30.0	0.0	0.0	50.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
0798d442dbdb4370f70d7acdb77d3cee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
31f27558c0eb3d86cd0a1e87d2244614	0.0	0.0	0.0	0.0	0.0	67.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
5111390955377bc68a329981ae4a99f5	0.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	942.0	26.0	78.0	0.0	509.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	404.0	0.0	0.0	36.0	0.0	0.0	56.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__; s__
4a4824d0b475e585cb852c3926836808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__; g__; s__
d0c055761badc15e2dcc3df141cf406e	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	12.0	10.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	35.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
bed656866349ef462eafaca2d57bf443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
a7b8ad4b06ec9a6b2b825efe8cec1f40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
3b04c246b4fe114695a6ef17dc4b2dd1	0.0	44.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	348.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	23.0	0.0	121.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__
5d35d9d85e21e924568a38b2e2c2da35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	305.0	0.0	0.0	277.0	0.0	0.0	19.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__
2c7fb534e9e697a1205c5f260bc21538	0.0	0.0	740.0	0.0	68.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	715.0	26.0	0.0	0.0	23.0	0.0	0.0	49.0	305.0	0.0	9.0	17.0	0.0	0.0	0.0	0.0	16.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1676.0	25.0	0.0	564.0	648.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
bfe0986d993ab730dd0af99675e9b9a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	74.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
38c00dc06aff04b5452e7acbb28cd06c	0.0	35.0	0.0	0.0	43.0	10.0	0.0	30.0	66.0	283.0	0.0	0.0	0.0	19.0	0.0	68.0	0.0	39.0	21.0	6.0	87.0	0.0	0.0	48.0	0.0	42.0	62.0	38.0	0.0	34.0	0.0	72.0	0.0	36.0	0.0	30.0	0.0	0.0	11.0	0.0	0.0	48.0	55.0	68.0	16.0	32.0	0.0	31.0	30.0	26.0	0.0	31.0	0.0	122.0	30.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
b2af2d86f64b5aa555813c2e5ccf5125	0.0	0.0	0.0	0.0	0.0	58.0	114.0	0.0	0.0	0.0	179.0	0.0	37.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	197.0	227.0	76.0	0.0	0.0	168.0	206.0	114.0	0.0	0.0	0.0	67.0	176.0	67.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
5fb6cdd05161448c7ac22badc9c0b320	0.0	0.0	0.0	0.0	0.0	99.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	79.0	0.0	57.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-5; o__; f__; g__; s__
476e4aeec3ce18d1f88af6f9e728ee65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	564.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
